time_s,lat_deg,lon_deg,alt_m
3.414040474,47.3979718,8.5461637,47.714228668493035
3.434003928,47.3979718,8.5461637,47.71222866849303
3.454135503,47.3979718,8.5461637,47.70922866849303
3.473815381,47.3979718,8.5461637,47.70722866849304
3.494824031,47.3979718,8.5461637,47.70322866849303
3.513173355,47.3979718,8.5461637,47.70122866849304
3.527568658,47.3979723,8.5461645,47.352227787369934
3.533926518,47.3979718,8.5461637,47.699228668493035
3.554097317,47.3979718,8.5461637,47.69722866849303
3.574274101,47.3979718,8.5461638,47.695228528938465
3.594358673,47.3979718,8.5461638,47.692228528938465
3.614613304,47.3979718,8.5461638,47.689228528938465
3.633891521,47.3979717,8.5461638,47.687228481876005
3.65417657,47.3979717,8.5461638,47.68522848187601
3.654672122,47.3979734,8.5461616,48.39823235216653
3.674147411,47.3979717,8.5461638,47.68322848187601
3.694261064,47.3979717,8.5461637,47.68222862143058
3.714203769,47.3979717,8.5461637,47.68222862143058
3.733908279,47.3979717,8.5461637,47.68222862143058
3.754167956,47.3979717,8.5461637,47.68222862143058
3.774173157,47.3979717,8.5461637,47.68222862143058
3.781813573,47.3979743,8.5461607,46.89823403175782
3.794356003,47.3979717,8.5461637,47.68322862143058
3.814161054,47.3979718,8.5461637,47.68322866849304
3.83379084,47.3979718,8.5461637,47.68222866849304
3.853730737,47.3979718,8.5461636,47.68022880804764
3.874156013,47.3979718,8.5461636,47.68022880804764
3.894646995,47.3979718,8.5461636,47.67922880804764
3.901518453,47.3979722,8.5461655,47.498226344759765
3.914672892,47.3979718,8.5461636,47.678228808047635
3.93390576,47.3979718,8.5461636,47.67722880804764
3.954783272,47.3979718,8.5461636,47.67722880804764
3.974223077,47.3979718,8.5461636,47.67722880804764
3.99458949,47.3979718,8.5461636,47.67722880804764
4.014716932,47.3979718,8.5461636,47.67722880804764
4.027289013,47.3979714,8.5461643,46.96322764291717
4.033970204,47.3979718,8.5461636,47.67722880804764
4.053365197,47.3979718,8.5461636,47.67722880804764
4.074690274,47.3979719,8.5461636,47.677228855110236
4.094950711,47.3979719,8.5461636,47.67622885511024
4.11419067,47.3979719,8.5461636,47.675228855110234
4.134097498,47.3979719,8.5461636,47.674228855110236
4.153970262,47.3979719,8.5461636,47.674228855110236
4.154284968,47.3979703,8.5461668,47.70722363638976
4.1749019,47.3979719,8.5461636,47.67322885511024
4.194481352,47.3979719,8.5461636,47.67322885511024
4.214263312,47.3979719,8.5461636,47.672228855110234
4.234370903,47.3979719,8.5461637,47.671228715555635
4.253845307,47.3979719,8.5461637,47.671228715555635
4.274037648,47.3979719,8.5461637,47.67022871555564
4.281558779,47.3979734,8.5461667,47.75222523486322
4.294915446,47.3979719,8.5461637,47.67022871555564
4.314364053,47.3979719,8.5461637,47.67022871555564
4.3350154,47.3979719,8.5461638,47.67022857600104
4.360000319,47.3979719,8.5461638,47.67022857600104
4.376747495,47.3979719,8.5461638,47.671228576001035
4.397419742,47.3979719,8.5461639,47.671228436446434
4.401921609,47.3979704,8.5461635,47.087228288741194
4.412934111,47.3979719,8.5461639,47.67222843644643
4.433615373,47.3979719,8.5461639,47.67222843644643
4.454437408,47.3979719,8.5461639,47.673228436446436
4.473971608,47.3979719,8.5461639,47.67222843644643
4.49464306,47.3979719,8.546164,47.67222829689183
4.514229099,47.3979719,8.546164,47.67222829689183
4.527974702,47.397972,8.5461663,48.265225134197024
4.534077626,47.397972,8.546164,47.67222834395449
4.554959014,47.397972,8.546164,47.67322834395449
4.574367072,47.397972,8.546164,47.67322834395449
4.59468283,47.397972,8.546164,47.67322834395449
4.613936372,47.397972,8.546164,47.67422834395449
4.634100346,47.397972,8.5461641,47.67522820439986
4.654162326,47.3979719,8.5461641,47.6752281573372
4.654435092,47.3979718,8.5461652,47.149226575174
4.674263092,47.3979719,8.5461641,47.676228157337206
4.694742422,47.3979719,8.5461641,47.677228157337204
4.714246857,47.3979719,8.5461641,47.677228157337204
4.734044744,47.3979719,8.5461641,47.677228157337204
4.754150793,47.3979719,8.5461641,47.6782281573372
4.773763883,47.3979719,8.5461641,47.67922815733721
4.777279458,47.397968,8.5461638,47.60122674067446
4.793901383,47.3979719,8.5461641,47.67922815733721
4.813759929,47.3979719,8.5461641,47.680228157337204
4.83397676,47.3979719,8.5461641,47.680228157337204
4.85409716,47.3979719,8.5461641,47.680228157337204
4.874587626,47.3979719,8.5461641,47.6812281573372
4.894535461,47.3979719,8.5461641,47.6812281573372
4.90136697,47.3979744,8.5461634,47.742230310836455
4.914060678,47.3979719,8.5461641,47.6812281573372
4.93395291,47.3979719,8.5461641,47.68222815733721
4.95374045,47.3979719,8.5461641,47.68222815733721
4.974109074,47.3979719,8.5461641,47.683228157337204
4.99411955,47.3979719,8.5461641,47.683228157337204
5.0140406,47.3979719,8.5461641,47.683228157337204
5.02687919,47.3979718,8.5461651,47.744226714728626
5.033849726,47.3979719,8.5461641,47.6842281573372
5.053858987,47.3979719,8.5461641,47.6842281573372
5.074235687,47.3979719,8.5461641,47.68522815733721
5.094724063,47.3979719,8.5461641,47.68522815733721
5.114295436,47.3979719,8.5461641,47.68522815733721
5.133977809,47.3979719,8.5461641,47.686228157337204
5.154182201,47.3979719,8.5461641,47.6872281573372
5.154629193,47.3979699,8.5461605,47.38723224006347
5.174844811,47.3979719,8.546164,47.68722829689183
5.1953017,47.3979719,8.546164,47.688228296891836
5.214701782,47.3979719,8.546164,47.688228296891836
5.234607349,47.3979719,8.546164,47.689228296891834
5.25418216,47.3979719,8.546164,47.69022829689183
5.274146394,47.3979719,8.5461639,47.69022843644643
5.281433643,47.3979715,8.5461657,46.593225736215324
5.296465474,47.3979719,8.5461639,47.69122843644643
5.315024336,47.3979719,8.5461639,47.692228436446435
5.334355426,47.3979719,8.5461639,47.69022843644643
5.35392135,47.3979719,8.5461639,47.689228436446435
5.373761002,47.3979719,8.5461639,47.68722843644643
5.395109017,47.3979719,8.5461638,47.686228576001035
5.405760199,47.3979711,8.5461625,47.39223001371184
5.414157997,47.3979719,8.5461638,47.68422857600103
5.434170537,47.3979719,8.5461638,47.68422857600103
5.454213078,47.3979719,8.5461638,47.68222857600104
5.47450676,47.3979719,8.5461638,47.68222857600104
5.495161627,47.3979719,8.5461638,47.68122857600103
5.514386957,47.3979719,8.5461638,47.680228576001035
5.528295863,47.3979728,8.5461605,48.148233604878385
5.533848649,47.3979719,8.5461637,47.67922871555564
5.554017957,47.3979719,8.5461637,47.67922871555564
5.574101455,47.3979719,8.5461637,47.67922871555564
5.595159862,47.3979719,8.5461637,47.680228715555636
5.613910717,47.3979719,8.5461637,47.680228715555636
5.634073302,47.3979719,8.5461637,47.68122871555563
5.654262336,47.3979719,8.5461636,47.68222885511024
5.654520404,47.3979732,8.5461671,48.0662245825149
5.674935376,47.3979719,8.5461636,47.68322885511024
5.695508068,47.3979719,8.5461636,47.684228855110234
5.714188558,47.3979719,8.5461636,47.68522885511024
5.734052389,47.3979719,8.5461636,47.687228855110234
5.754205118,47.3979719,8.5461636,47.68822885511024
5.775052571,47.3979719,8.5461636,47.68922885511024
5.781802241,47.3979724,8.5461644,47.296227973987875
5.794895211,47.3979719,8.5461635,47.690228994664835
5.814561003,47.3979719,8.5461635,47.69222899466484
5.833964099,47.3979719,8.5461635,47.693228994664835
5.85441642,47.3979719,8.5461635,47.69422899466483
5.874647811,47.3979719,8.5461635,47.69422899466483
5.895270531,47.3979719,8.5461635,47.69522899466484
5.901844557,47.3979719,8.5461643,47.890227878227975
5.914767222,47.3979719,8.5461635,47.696228994664835
5.93456367,47.3979719,8.5461635,47.69722899466483
5.954574686,47.3979719,8.5461635,47.69822899466484
5.974074989,47.3979719,8.5461635,47.70022899466483
5.99466615,47.3979719,8.5461635,47.702228994664836
6.01398275,47.3979719,8.5461635,47.70322899466483
6.02697428,47.3979746,8.5461649,48.10522831164125
6.034281526,47.3979719,8.5461635,47.705228994664836
6.053693621,47.3979719,8.5461635,47.70622899466483
6.074248922,47.3979719,8.5461635,47.708228994664836
6.094724312,47.3979719,8.5461635,47.71022899466484
6.114840861,47.3979719,8.5461635,47.711228994664836
6.133901821,47.3979719,8.5461635,47.714228994664836
6.154627609,47.3979719,8.5461635,47.715228994664834
6.154951022,47.3979713,8.546164,47.017228014518906
6.174246609,47.3979719,8.5461635,47.717228994664836
6.194903702,47.3979719,8.5461636,47.71922885511024
6.214689059,47.3979719,8.5461636,47.71822885511023
6.234383964,47.3979719,8.5461636,47.717228855110235
6.254174409,47.3979719,8.5461636,47.717228855110235
6.274148714,47.3979719,8.5461636,47.71622885511024
6.281510718,47.3979714,8.5461638,47.41722834068966
6.294296762,47.3979719,8.5461636,47.71622885511024
6.314400353,47.3979719,8.5461636,47.71622885511024
6.333631788,47.3979719,8.5461636,47.71522885511023
6.353934742,47.3979719,8.5461636,47.71522885511023
6.373733951,47.3979719,8.5461636,47.714228855110235
6.394671597,47.3979719,8.5461636,47.714228855110235
6.405915064,47.3979749,8.5461641,48.13322956928424
6.413811831,47.3979719,8.5461636,47.714228855110235
6.433693145,47.3979719,8.5461636,47.714228855110235
6.453766213,47.3979719,8.5461636,47.714228855110235
6.474351944,47.397972,8.5461636,47.71422890217303
6.495908825,47.397972,8.5461636,47.71422890217303
6.51341537,47.397972,8.5461637,47.7152287626184
6.528357706,47.3979724,8.5461645,47.58322783443313
6.533733901,47.397972,8.5461637,47.7152287626184
6.554488129,47.397972,8.5461637,47.7152287626184
6.574502317,47.397972,8.5461637,47.7152287626184
6.594985141,47.397972,8.5461637,47.7152287626184
6.614002136,47.3979721,8.5461637,47.715228809681314
6.634045682,47.3979721,8.5461637,47.715228809681314
6.654046327,47.3979721,8.5461637,47.715228809681314
6.654420074,47.3979691,8.5461649,47.428225723213245
6.674800545,47.3979721,8.5461638,47.715228670126656
6.694983613,47.3979721,8.5461638,47.715228670126656
6.713872078,47.3979721,8.5461638,47.715228670126656
6.733730625,47.3979721,8.5461638,47.71422867012666
6.75457312,47.3979721,8.5461638,47.71422867012666
6.774469598,47.3979721,8.5461638,47.71422867012666
6.781513715,47.3979685,8.5461653,47.345224882652076
6.795104845,47.3979721,8.5461638,47.71422867012666
6.814091983,47.3979721,8.5461638,47.71422867012666
6.837624199,47.3979721,8.5461639,47.714228530572
6.853202838,47.3979721,8.5461639,47.714228530572
6.875029725,47.397972,8.5461639,47.714228483509146
6.89504054,47.397972,8.5461639,47.714228483509146
6.905858766,47.3979711,8.5461643,47.92522750173255
6.91425021,47.397972,8.5461639,47.714228483509146
6.934238351,47.397972,8.546164,47.71422834395449
6.954031909,47.397972,8.546164,47.71422834395449
6.974286575,47.397972,8.546164,47.71422834395449
6.994381652,47.3979719,8.546164,47.71522829689183
7.014185608,47.3979719,8.546164,47.71522829689183
7.027075561,47.397969,8.5461636,46.857227490356536
7.033973561,47.3979719,8.5461641,47.7152281573372
7.053720281,47.3979719,8.5461641,47.716228157337206
7.073096071,47.3979719,8.5461641,47.716228157337206
7.094789819,47.3979719,8.5461641,47.713228157337205
7.113712864,47.3979718,8.5461641,47.71222811027469
7.133860814,47.3979718,8.5461641,47.71022811027469
7.154500849,47.3979718,8.5461641,47.70922811027469
7.154989416,47.3979704,8.5461651,46.83722605587287
7.174615151,47.3979718,8.5461641,47.70822811027469
7.194575175,47.3979717,8.5461642,47.707227923657776
7.213900095,47.3979717,8.5461642,47.70322792365777
7.234495986,47.3979717,8.5461642,47.701227923657775
7.253895136,47.3979717,8.5461642,47.698227923657775
7.274055526,47.3979717,8.5461642,47.69622792365777
7.277711537,47.3979698,8.5461607,47.51023191389516
7.294699048,47.3979717,8.5461642,47.69322792365777
7.313705765,47.3979717,8.5461642,47.692227923657775
7.333683977,47.3979716,8.5461642,47.689227876595574
7.354031547,47.3979716,8.5461642,47.68722787659557
7.374077919,47.3979716,8.5461642,47.685227876595576
7.394857571,47.3979716,8.5461642,47.68322787659557
7.405834289,47.3979711,8.5461621,47.21023057192934
7.413914528,47.3979716,8.5461642,47.68122787659557
7.43442163,47.3979716,8.5461642,47.68022787659557
7.454295384,47.3979716,8.5461642,47.67822787659557
7.475007187,47.3979716,8.5461642,47.676227876595576
7.495460536,47.3979715,8.5461641,47.67322796908806
7.513942914,47.3979715,8.5461641,47.672227969088055
7.528160766,47.3979699,8.5461671,47.92222302949028
7.534002507,47.3979715,8.5461641,47.67022796908806
7.554065313,47.3979715,8.5461641,47.669227969088055
7.574493239,47.3979715,8.5461641,47.66722796908806
7.594175379,47.3979715,8.5461641,47.66722796908806
7.614807296,47.3979715,8.5461641,47.666227969088055
7.634403585,47.3979715,8.5461641,47.666227969088055
7.654019367,47.3979715,8.5461641,47.66522796908806
7.654136882,47.3979736,8.5461649,46.838227840983315
7.674421501,47.3979715,8.5461641,47.66522796908806
7.694225164,47.3979715,8.5461641,47.66422796908806
7.714136179,47.3979715,8.5461641,47.66222796908806
7.733627763,47.3979715,8.5461641,47.65922796908806
7.753967047,47.3979715,8.5461641,47.65822796908806
7.774487689,47.3979715,8.5461641,47.65622796908806
7.781478857,47.3979697,8.5461642,47.27322698244336
7.794562024,47.3979715,8.5461641,47.65522796908806
7.814163189,47.3979715,8.5461641,47.65322796908806
7.834177331,47.3979715,8.5461641,47.651227969088055
7.85432772,47.3979715,8.546164,47.6492281086426
7.874481371,47.3979715,8.546164,47.6472281086426
7.895255547,47.3979715,8.546164,47.6452281086426
7.906750513,47.3979702,8.5461606,47.735232241691094
7.914128081,47.3979715,8.546164,47.6432281086426
7.933918194,47.3979715,8.546164,47.6412281086426
7.954016487,47.3979714,8.546164,47.64022806158066
7.974557524,47.3979714,8.546164,47.63922806158065
7.994716129,47.3979714,8.546164,47.638228061580655
8.014810125,47.3979714,8.5461639,47.63622820113517
8.029974648,47.3979704,8.5461619,47.638230521608726
8.033671827,47.3979714,8.5461639,47.63622820113517
8.054282432,47.3979714,8.5461639,47.63522820113517
8.074290524,47.3979714,8.5461639,47.63422820113517
8.095422062,47.3979714,8.5461639,47.63322820113517
8.114720315,47.3979714,8.5461639,47.63222820113517
8.133624714,47.3979714,8.5461639,47.63122820113517
8.149119933,47.3979714,8.546164,47.278228061580656
8.153757273,47.3979713,8.5461639,47.63122815407337
8.174086239,47.3979713,8.5461638,47.63022829362785
8.195250808,47.3979713,8.5461638,47.629228293627854
8.214589388,47.3979713,8.5461638,47.628228293627856
8.233905268,47.3979713,8.5461638,47.62722829362785
8.253903478,47.3979713,8.5461638,47.626228293627854
8.274336082,47.3979713,8.5461638,47.625228293627856
8.277579393,47.3979734,8.5461661,46.85122607219344
8.294507406,47.3979713,8.5461638,47.62422829362786
8.31412967,47.3979713,8.5461638,47.62422829362786
8.333821782,47.3979713,8.5461638,47.622228293627856
8.354165212,47.3979713,8.5461638,47.620228293627854
8.374463775,47.3979713,8.5461638,47.61822829362786
8.395203351,47.3979713,8.5461638,47.61722829362785
8.405778223,47.3979738,8.5461629,47.88723072621471
8.413742871,47.3979713,8.5461638,47.61522829362786
8.433706295,47.3979713,8.5461638,47.61422829362785
8.453761171,47.3979713,8.5461639,47.61322815407337
8.474369007,47.3979714,8.5461639,47.612228201135174
8.494402287,47.3979714,8.5461639,47.612228201135174
8.514861698,47.3979714,8.5461639,47.612228201135174
8.527780051,47.3979701,8.5461626,47.783229403548106
8.53400771,47.3979714,8.5461639,47.61122820113517
8.553864078,47.3979714,8.5461639,47.61122820113517
8.57324078,47.3979714,8.5461639,47.61122820113517
8.593067972,47.3979714,8.5461639,47.612228201135174
8.613787301,47.3979714,8.5461639,47.612228201135174
8.63329218,47.3979714,8.5461639,47.61322820113517
8.648833755,47.3979706,8.5461613,48.31723145305602
8.653272374,47.3979714,8.5461639,47.61422820113517
8.67361001,47.3979715,8.5461639,47.614228248197115
8.694462153,47.3979715,8.5461639,47.61522824819712
8.714075908,47.3979715,8.5461639,47.617228248197115
8.734248976,47.3979715,8.5461639,47.61922824819712
8.754360729,47.3979715,8.5461639,47.62122824819712
8.773789294,47.3979715,8.5461639,47.623228248197115
8.781470581,47.3979703,8.5461674,47.57522279906372
8.794567992,47.3979715,8.5461639,47.62422824819712
8.814664081,47.3979715,8.5461639,47.626228248197116
8.833986225,47.3979715,8.5461639,47.62822824819712
8.85368051,47.3979715,8.5461639,47.63022824819711
8.874213827,47.3979715,8.5461639,47.632228248197116
8.894674908,47.3979714,8.5461639,47.63422820113517
8.906629413,47.397971,8.5461639,47.17022801288893
8.914379686,47.3979714,8.5461639,47.63522820113517
8.934066832,47.3979714,8.5461639,47.63722820113517
8.954034457,47.3979714,8.5461639,47.63822820113517
8.975565223,47.3979714,8.5461639,47.63822820113517
8.994355838,47.3979714,8.5461639,47.63822820113517
9.0143455,47.3979714,8.546164,47.63922806158065
9.027538025,47.3979729,8.5461642,47.454228488415986
9.033733621,47.3979714,8.546164,47.63922806158065
9.054298834,47.3979714,8.546164,47.63922806158065
9.074436192,47.3979714,8.546164,47.64022806158066
9.094542188,47.3979714,8.546164,47.641228061580655
9.11383664,47.3979714,8.546164,47.641228061580655
9.133838764,47.3979714,8.546164,47.64222806158065
9.15395338,47.3979714,8.546164,47.64322806158066
9.154300597,47.3979722,8.5461626,47.885230391845575
9.17430594,47.3979714,8.546164,47.644228061580655
9.194878149,47.3979714,8.546164,47.644228061580655
9.21366735,47.3979714,8.546164,47.647228061580655
9.235931428,47.3979714,8.546164,47.64822806158065
9.254298605,47.3979714,8.5461641,47.65022792202614
9.274415288,47.3979714,8.5461641,47.65122792202614
9.281634237,47.3979718,8.5461618,46.93823132002943
9.294862028,47.3979714,8.5461641,47.65322792202614
9.314235724,47.3979714,8.5461641,47.65522792202614
9.333864603,47.3979714,8.5461641,47.65522792202614
9.354456835,47.3979714,8.5461641,47.65522792202614
9.374366731,47.3979714,8.5461641,47.65522792202614
9.395339676,47.3979714,8.5461641,47.65522792202614
9.406094196,47.3979703,8.5461636,47.66422810212664
9.414230803,47.3979714,8.5461641,47.65622792202614
9.433816704,47.3979714,8.5461642,47.65622778247168
9.454362795,47.3979714,8.5461642,47.65622778247168
9.473769743,47.3979714,8.5461642,47.65622778247168
9.494527554,47.3979714,8.5461642,47.65622778247168
9.514014238,47.3979714,8.5461642,47.65622778247168
9.527758728,47.3979717,8.5461633,47.27622917964875
9.535077556,47.3979714,8.5461642,47.65622778247168
9.554247384,47.3979714,8.5461642,47.65722778247168
9.57423376,47.3979714,8.5461642,47.65622778247168
9.594755219,47.3979714,8.5461642,47.655227782471684
9.613862387,47.3979714,8.5461642,47.65422778247168
9.634344291,47.3979714,8.5461642,47.65422778247168
9.654002965,47.3979714,8.5461643,47.653227642917166
9.654510012,47.3979707,8.5461643,48.18922731348855
9.674340589,47.3979714,8.5461643,47.65222764291717
9.694916262,47.3979714,8.5461643,47.65222764291717
9.713761983,47.3979714,8.5461643,47.65222764291717
9.734493617,47.3979714,8.5461643,47.653227642917166
9.753786899,47.3979714,8.5461643,47.653227642917166
9.77418747,47.3979714,8.5461643,47.654227642917164
9.777513411,47.397971,8.5461622,47.723230385313244
9.794692127,47.3979714,8.5461643,47.654227642917164
9.813808737,47.3979714,8.5461643,47.65522764291717
9.835420112,47.3979714,8.5461643,47.656227642917166
9.854209208,47.3979713,8.5461643,47.657227595855474
9.874621621,47.3979713,8.5461643,47.65822759585548
9.895100484,47.3979713,8.5461643,47.65922759585548
9.905720418,47.3979722,8.5461646,47.473227600752196
9.914088534,47.3979713,8.5461643,47.660227595855474
9.934092572,47.3979713,8.5461643,47.66122759585548
9.953758366,47.3979713,8.5461643,47.66222759585548
9.974126393,47.3979713,8.5461643,47.663227595855474
9.994842746,47.3979713,8.5461643,47.66422759585548
10.014121331,47.3979713,8.5461643,47.66522759585548
10.026784932,47.3979693,8.5461666,47.349223444910685
10.033902729,47.3979713,8.5461643,47.666227595855474
10.054385903,47.3979713,8.5461643,47.66722759585548
10.074540201,47.3979713,8.5461643,47.66822759585548
10.09526971,47.3979713,8.5461644,47.66722745630099
10.11418847,47.3979713,8.5461644,47.66722745630099
10.13417122,47.3979713,8.5461644,47.66722745630099
10.153738399,47.3979713,8.5461644,47.66722745630099
10.154251393,47.39797,8.546164,47.29722740272996
10.173665541,47.3979713,8.5461644,47.66722745630099
10.194694184,47.3979713,8.5461644,47.66722745630099
10.213858305,47.3979712,8.5461644,47.66622740923947
10.234243697,47.3979712,8.5461644,47.66522740923947
10.254629793,47.3979712,8.5461644,47.66422740923947
10.274815516,47.3979712,8.5461644,47.66422740923947
10.277511097,47.3979719,8.546164,46.978228296891835
10.29517402,47.3979712,8.5461644,47.66322740923947
10.314795756,47.3979712,8.5461644,47.66222740923947
10.333989706,47.3979712,8.5461644,47.66022740923947
10.354129775,47.3979712,8.5461645,47.65922726968501
10.374986121,47.3979712,8.5461645,47.65622726968501
10.394303767,47.3979712,8.5461645,47.655227269685014
10.406212154,47.3979728,8.5461632,46.97422983690007
10.41404636,47.3979712,8.5461645,47.65322726968501
10.435077089,47.3979712,8.5461645,47.652227269685014
10.454256343,47.3979712,8.5461645,47.649227269685014
10.474831921,47.3979712,8.5461645,47.64722726968501
10.495783245,47.3979712,8.5461644,47.64422740923947
10.514541496,47.3979712,8.5461644,47.64222740923947
10.527860388,47.3979727,8.5461638,48.08722895250725
10.534109537,47.3979712,8.5461644,47.64022740923947
10.554312792,47.3979712,8.5461644,47.63822740923947
10.57446364,47.3979712,8.5461644,47.63722740923947
10.595000667,47.3979712,8.5461644,47.63622740923947
10.613692756,47.3979712,8.5461644,47.63522740923947
10.634259533,47.3979712,8.5461644,47.63522740923947
10.65402424,47.3979712,8.5461644,47.63422740923947
10.654626898,47.3979716,8.5461631,47.113229411695414
10.673997008,47.3979712,8.5461643,47.63422754879396
10.694375037,47.3979712,8.5461643,47.632227548793956
10.714036033,47.3979712,8.5461643,47.63122754879396
10.734127456,47.3979712,8.5461643,47.62822754879396
10.753943045,47.3979712,8.5461643,47.627227548793954
10.775270421,47.3979712,8.5461642,47.62522768834839
10.777548213,47.3979727,8.5461658,47.49322616141075
10.794836358,47.3979712,8.5461642,47.623227688348386
10.814483097,47.3979712,8.5461642,47.62222768834839
10.833772958,47.3979712,8.5461642,47.62122768834839
10.853935752,47.3979712,8.5461642,47.61922768834839
10.874598748,47.3979712,8.5461642,47.61922768834839
10.894518287,47.3979713,8.5461642,47.61822773540997
10.901691971,47.3979691,8.5461629,47.819228514292355
10.914649365,47.3979713,8.5461642,47.61722773540996
10.934220068,47.3979713,8.5461641,47.61622787496442
10.954372341,47.3979713,8.5461641,47.615227874964425
10.974761499,47.3979713,8.5461641,47.615227874964425
10.994344845,47.3979713,8.5461641,47.61422787496442
11.014786699,47.3979713,8.5461641,47.61322787496442
11.02887627,47.3979733,8.5461627,47.067230769997444
11.035012288,47.3979713,8.5461641,47.61322787496442
11.054320255,47.3979713,8.5461641,47.61322787496442
11.074536713,47.3979713,8.5461641,47.612227874964425
11.094815957,47.3979713,8.5461641,47.61022787496442
11.11394847,47.3979713,8.5461641,47.609227874964425
11.133979695,47.3979713,8.5461641,47.60822787496442
11.149720134,47.3979665,8.5461628,46.9442274303753
11.153956962,47.3979713,8.5461641,47.60722787496442
11.174079995,47.3979713,8.5461641,47.606227874964425
11.194718474,47.3979713,8.546164,47.60522801451891
11.213960442,47.3979713,8.546164,47.60222801451891
11.234268887,47.3979713,8.546164,47.60122801451891
11.253820034,47.3979713,8.546164,47.59822801451891
11.273674884,47.3979713,8.546164,47.59722801451891
11.281461327,47.3979709,8.5461641,48.14222768671897
11.294488692,47.3979712,8.546164,47.59522796745728
11.31434258,47.3979712,8.546164,47.59422796745728
11.333966929,47.3979712,8.546164,47.59422796745728
11.354067531,47.3979712,8.546164,47.59422796745728
11.374570728,47.3979712,8.546164,47.59522796745728
11.395321267,47.3979712,8.546164,47.59522796745728
11.407021864,47.3979734,8.5461643,48.08922858418347
11.415051306,47.3979712,8.546164,47.596227967457274
11.436058151,47.3979712,8.546164,47.596227967457274
11.453087482,47.3979712,8.546164,47.59822796745728
11.473119699,47.3979712,8.546164,47.60022796745728
11.493820999,47.3979712,8.546164,47.602227967457274
11.514033879,47.3979712,8.546164,47.60322796745728
11.527747091,47.3979719,8.5461624,47.58523052976519
11.534478871,47.3979712,8.546164,47.605227967457274
11.553839353,47.3979712,8.546164,47.60622796745728
11.574159062,47.3979712,8.546164,47.608227967457275
11.594489997,47.3979712,8.546164,47.608227967457275
11.614416974,47.3979712,8.5461639,47.60822810701173
11.633174292,47.3979712,8.5461639,47.60822810701173
11.653399557,47.3979712,8.5461639,47.60922810701174
11.653533242,47.3979728,8.5461664,46.78022537114492
11.67366175,47.3979712,8.5461639,47.60922810701174
11.694748194,47.3979712,8.5461639,47.60922810701174
11.71439481,47.3979712,8.5461639,47.60822810701173
11.733780693,47.3979712,8.5461639,47.607228107011736
11.75393926,47.3979712,8.5461639,47.60622810701174
11.774104693,47.3979713,8.546164,47.60522801451891
11.781580516,47.3979743,8.5461636,47.860229984659625
11.794609577,47.3979713,8.546164,47.60522801451891
11.814117549,47.3979713,8.546164,47.60422801451891
11.833980634,47.3979713,8.546164,47.60422801451891
11.854102026,47.3979713,8.546164,47.60422801451891
11.874042916,47.3979713,8.546164,47.60322801451891
11.893920789,47.3979713,8.546164,47.60322801451891
11.906323463,47.3979706,8.5461607,46.90523229038129
11.914338042,47.3979713,8.546164,47.60322801451891
11.933916029,47.3979714,8.546164,47.60322806158066
11.953550835,47.3979714,8.546164,47.602228061580654
11.975287825,47.3979714,8.546164,47.60022806158066
11.994353569,47.3979714,8.546164,47.599228061580654
12.01341982,47.3979714,8.546164,47.598228061580656
12.02790846,47.3979736,8.5461616,47.74023244629782
12.033847949,47.3979714,8.546164,47.59722806158066
12.054274038,47.3979714,8.546164,47.59622806158065
12.074165102,47.3979714,8.546164,47.595228061580656
12.094545166,47.3979714,8.5461641,47.59522792202614
12.114111977,47.3979714,8.5461641,47.59522792202614
12.133963355,47.3979714,8.5461641,47.59522792202614
12.154153481,47.3979714,8.5461641,47.59522792202614
12.154901368,47.3979693,8.546165,47.67922567777572
12.174367494,47.3979714,8.5461641,47.59522792202614
12.19470623,47.3979714,8.5461641,47.59522792202614
12.214252151,47.3979714,8.5461642,47.597227782471684
12.234138409,47.3979714,8.5461642,47.59822778247168
12.254618526,47.3979714,8.5461643,47.599227642917164
12.274762094,47.3979714,8.5461643,47.60022764291717
12.281500792,47.3979741,8.5461647,47.526228355420656
12.294859604,47.3979714,8.5461644,47.60222750336265
12.31439882,47.3979714,8.5461644,47.60422750336265
12.334080351,47.3979714,8.5461645,47.60622736380814
12.354227178,47.3979714,8.5461645,47.607227363808136
12.374512032,47.3979714,8.5461646,47.61022722425365
12.394768383,47.3979714,8.5461647,47.61122708469913
12.405701408,47.3979722,8.5461657,47.57322606565031
